"id","code","name","account_type","taxonomy_ids","reconcile","non_trade","name@pt","deprecated"
"chart_6911231","6911231","Gastos de Financiamento - Juros Suportados - Juros de Leasing - GPL ou GNV - Sujeito a TA (2,5%)","expense","l10n_pt_apo.pt_taxo_500_s,l10n_pt_apo.pt_taxo_255_m","False","","Gastos de Financiamento - Juros Suportados - Juros de Leasing - GPL ou GNV - Sujeito a TA (2,5%)"
"chart_6911232","6911232","Gastos de Financiamento - Juros Suportados - Juros de Leasing - GPL ou GNV - Sujeito a TA (7,5%)","expense","l10n_pt_apo.pt_taxo_500_s,l10n_pt_apo.pt_taxo_255_m","False","","Gastos de Financiamento - Juros Suportados - Juros de Leasing - GPL ou GNV - Sujeito a TA (7,5%)"
"chart_6911233","6911233","Gastos de Financiamento - Juros Suportados - Juros de Leasing - GPL ou GNV - Sujeito a TA (15%)","expense","l10n_pt_apo.pt_taxo_500_s,l10n_pt_apo.pt_taxo_255_m","False","","Gastos de Financiamento - Juros Suportados - Juros de Leasing - GPL ou GNV - Sujeito a TA (15%)"
"chart_6911234","6911234","Gastos de Financiamento - Juros Suportados - Juros de Leasing - GPL ou GNV - Sujeito a TA (0%)","expense","l10n_pt_apo.pt_taxo_500_s,l10n_pt_apo.pt_taxo_255_m","False","","Gastos de Financiamento - Juros Suportados - Juros de Leasing - GPL ou GNV - Sujeito a TA (0%)"
"chart_6911241","6911241","Gastos de Financiamento - Juros Suportados - Juros de Leasing - Energia Elétrica - Sujeito a TA (10%)","expense","l10n_pt_apo.pt_taxo_500_s,l10n_pt_apo.pt_taxo_255_m","False","","Gastos de Financiamento - Juros Suportados - Juros de Leasing - Energia Elétrica - Sujeito a TA (10%)"
"chart_6911242","6911242","Gastos de Financiamento - Juros Suportados - Juros de Leasing - Energia Elétrica - Sujeito a TA (0%)","expense","l10n_pt_apo.pt_taxo_500_s,l10n_pt_apo.pt_taxo_255_m","False","","Gastos de Financiamento - Juros Suportados - Juros de Leasing - Energia Elétrica - Sujeito a TA (0%)"
"chart_6918","6918","Other interest","expense","","False","","Outros juros"
"chart_6921","6921","Relating to financing obtained","expense","l10n_pt_apo.pt_taxo_502_s,l10n_pt_apo.pt_taxo_257_m","False","","Relativas a financiamentos obtidos"
"chart_6928","6928","Others","expense","l10n_pt_apo.pt_taxo_258_m","False","","Outros"
"chart_6981","6981","Relating to financing obtained","expense","","False","","Relativas a financiamentos obtidos"
"chart_6988","6988","Others","expense","l10n_pt_apo.pt_taxo_505_s,l10n_pt_apo.pt_taxo_260_m","False","","Outros"
"chart_711","711","Goods","income",,"False","","Mercadorias","True"
"chart_7111","7111","Vendas - Mercadorias - Mercado Nacional","income","l10n_pt_apo.pt_taxo_506_s,l10n_pt_apo.pt_taxo_261_m","False","","Vendas - Mercadorias - Mercado Nacional"
"chart_7112","7112","Vendas - Mercadorias - Mercado Intracomunitário","income","l10n_pt_apo.pt_taxo_506_s,l10n_pt_apo.pt_taxo_261_m","False","","Vendas - Mercadorias - Mercado Intracomunitário"
"chart_7113","7113","Vendas - Mercadorias - Mercado Extracomunitário","income","l10n_pt_apo.pt_taxo_506_s,l10n_pt_apo.pt_taxo_261_m","False","","Vendas - Mercadorias - Mercado Extracomunitário"
"chart_712","712","Finished and intermediate products","income",,"False","","Produtos acabados e intermédios","True"
"chart_7121","7121","Vendas - Produtos Acabados e Intermédios - Mercado Nacional","income","l10n_pt_apo.pt_taxo_507_s,l10n_pt_apo.pt_taxo_262_m","False","","Vendas - Produtos Acabados e Intermédios - Mercado Nacional"
"chart_7122","7122","Vendas - Produtos Acabados e Intermédios - Mercado Intracomunitário","income","l10n_pt_apo.pt_taxo_507_s,l10n_pt_apo.pt_taxo_262_m","False","","Vendas - Produtos Acabados e Intermédios - Mercado Intracomunitário"
"chart_7123","7123","Vendas - Produtos Acabados e Intermédios - Mercado Extracomunitário","income","l10n_pt_apo.pt_taxo_507_s,l10n_pt_apo.pt_taxo_262_m","False","","Vendas - Produtos Acabados e Intermédios - Mercado Extracomunitário"
"chart_713","713","Byproducts, waste, residues and refuses","income",,"False","","Subprodutos, desperdícios, resíduos e refugos","True"
"chart_7131","7131","Vendas - Subprodutos, Desperdícios, Resíduos e Refugos - Mercado Nacional","income","l10n_pt_apo.pt_taxo_508_s,l10n_pt_apo.pt_taxo_263_m","False","","Vendas - Subprodutos, Desperdícios, Resíduos e Refugos - Mercado Nacional"
"chart_7132","7132","Vendas - Subprodutos, Desperdícios, Resíduos e Refugos - Mercado Intracomunitário","income","l10n_pt_apo.pt_taxo_508_s,l10n_pt_apo.pt_taxo_263_m","False","","Vendas - Subprodutos, Desperdícios, Resíduos e Refugos - Mercado Intracomunitário"
"chart_7133","7133","Vendas - Subprodutos, Desperdícios, Resíduos e Refugos - Mercado Extracomunitário","income","l10n_pt_apo.pt_taxo_508_s,l10n_pt_apo.pt_taxo_263_m","False","","Vendas - Subprodutos, Desperdícios, Resíduos e Refugos - Mercado Extracomunitário"
"chart_714","714","Biological assets","income",,"False","","Ativos biológicos","True"
"chart_7141","7141","Vendas - Ativos Biólogicos - Mercado Nacional","income","l10n_pt_apo.pt_taxo_509_s,l10n_pt_apo.pt_taxo_263_m","False","","Vendas - Ativos Biólogicos - Mercado Nacional"
"chart_7142","7142","Vendas - Ativos Biólogicos - Mercado Intracomunitário","income","l10n_pt_apo.pt_taxo_509_s,l10n_pt_apo.pt_taxo_263_m","False","","Vendas - Ativos Biólogicos - Mercado Intracomunitário"
"chart_7143","7143","Vendas - Ativos Biólogicos - Mercado Extracomunitário","income","l10n_pt_apo.pt_taxo_509_s,l10n_pt_apo.pt_taxo_263_m","False","","Vendas - Ativos Biólogicos - Mercado Extracomunitário"
"chart_716","716","VAT of tax sales included","income","l10n_pt_apo.pt_taxo_510_s,l10n_pt_apo.pt_taxo_264_m","False","","IVA das vendas com imposto incluído"
"chart_717","717","Sales returns","income",,"False","","Devoluções de vendas","True"
"chart_71711","71711","Devolução de Vendas - Mercadorias - Mercado Nacional","income","l10n_pt_apo.pt_taxo_511_s,l10n_pt_apo.pt_taxo_265_m","False","","Devolução de Vendas - Mercadorias - Mercado Nacional"
"chart_71712","71712","Devolução de Vendas - Mercadorias - Mercado Intracomunitário","income","l10n_pt_apo.pt_taxo_511_s,l10n_pt_apo.pt_taxo_265_m","False","","Devolução de Vendas - Mercadorias - Mercado Intracomunitário"
"chart_71713","71713","Devolução de Vendas - Mercadorias - Mercado Extracomunitário","income","l10n_pt_apo.pt_taxo_511_s,l10n_pt_apo.pt_taxo_265_m","False","","Devolução de Vendas - Mercadorias - Mercado Extracomunitário"
"chart_71721","71721","Devolução de Vendas - Produtos Acabados e Intermédios - Mercado Nacional","income","l10n_pt_apo.pt_taxo_511_s,l10n_pt_apo.pt_taxo_265_m","False","","Devolução de Vendas - Produtos Acabados e Intermédios - Mercado Nacional"
"chart_71722","71722","Devolução de Vendas - Produtos Acabados e Intermédios - Mercado Intracomunitário","income","l10n_pt_apo.pt_taxo_511_s,l10n_pt_apo.pt_taxo_265_m","False","","Devolução de Vendas - Produtos Acabados e Intermédios - Mercado Intracomunitário"
"chart_71723","71723","Devolução de Vendas - Produtos Acabados e Intermédios - Mercado Extracomunitário","income","l10n_pt_apo.pt_taxo_511_s,l10n_pt_apo.pt_taxo_265_m","False","","Devolução de Vendas - Produtos Acabados e Intermédios - Mercado Extracomunitário"
"chart_71731","71731","Devolução de Vendas - Subprodutos, Desperdícios, Resíduos e Refugos - Mercado Nacional","income","l10n_pt_apo.pt_taxo_511_s,l10n_pt_apo.pt_taxo_265_m","False","","Devolução de Vendas - Subprodutos, Desperdícios, Resíduos e Refugos - Mercado Nacional"
"chart_71732","71732","Devolução de Vendas - Subprodutos, Desperdícios, Resíduos e Refugos - Mercado Intracomunitário","income","l10n_pt_apo.pt_taxo_511_s,l10n_pt_apo.pt_taxo_265_m","False","","Devolução de Vendas - Subprodutos, Desperdícios, Resíduos e Refugos - Mercado Intracomunitário"
"chart_71733","71733","Devolução de Vendas - Subprodutos, Desperdícios, Resíduos e Refugos - Mercado Extracomunitário","income","l10n_pt_apo.pt_taxo_511_s,l10n_pt_apo.pt_taxo_265_m","False","","Devolução de Vendas - Subprodutos, Desperdícios, Resíduos e Refugos - Mercado Extracomunitário"
"chart_71741","71741","Devolução de Vendas - Ativos Biólogicos - Mercado Nacional","income","l10n_pt_apo.pt_taxo_511_s,l10n_pt_apo.pt_taxo_265_m","False","","Devolução de Vendas - Ativos Biólogicos - Mercado Nacional"
"chart_71742","71742","Devolução de Vendas - Ativos Biólogicos - Mercado Intracomunitário","income","l10n_pt_apo.pt_taxo_511_s,l10n_pt_apo.pt_taxo_265_m","False","","Devolução de Vendas - Ativos Biólogicos - Mercado Intracomunitário"
"chart_71743","71743","Devolução de Vendas - Ativos Biólogicos - Mercado Extracomunitário","income","l10n_pt_apo.pt_taxo_511_s,l10n_pt_apo.pt_taxo_265_m","False","","Devolução de Vendas - Ativos Biólogicos - Mercado Extracomunitário"
"chart_718","718","Sales discounts and slaughter","income",,"False","","Descontos e abatimentos em vendas","True"
"chart_71811","71811","Descontos e Abatimentos em Vendas - Mercadorias - Mercado Nacional","income","l10n_pt_apo.pt_taxo_512_s,l10n_pt_apo.pt_taxo_266_m","False","","Descontos e Abatimentos em Vendas - Mercadorias - Mercado Nacional"
"chart_71812","71812","Descontos e Abatimentos em Vendas - Mercadorias - Mercado Intracomunitário","income","l10n_pt_apo.pt_taxo_512_s,l10n_pt_apo.pt_taxo_266_m","False","","Descontos e Abatimentos em Vendas - Mercadorias - Mercado Intracomunitário"
"chart_71813","71813","Descontos e Abatimentos em Vendas - Mercadorias - Mercado Extracomunitário","income","l10n_pt_apo.pt_taxo_512_s,l10n_pt_apo.pt_taxo_266_m","False","","Descontos e Abatimentos em Vendas - Mercadorias - Mercado Extracomunitário"
"chart_71821","71821","Descontos e Abatimentos em Vendas - Produtos Acabados e Intermédios - Mercado Nacional","income","l10n_pt_apo.pt_taxo_512_s,l10n_pt_apo.pt_taxo_266_m","False","","Descontos e Abatimentos em Vendas - Produtos Acabados e Intermédios - Mercado Nacional"
"chart_71822","71822","Descontos e Abatimentos em Vendas - Produtos Acabados e Intermédios - Mercado Intracomunitário","income","l10n_pt_apo.pt_taxo_512_s,l10n_pt_apo.pt_taxo_266_m","False","","Descontos e Abatimentos em Vendas - Produtos Acabados e Intermédios - Mercado Intracomunitário"
"chart_71823","71823","Descontos e Abatimentos em Vendas - Produtos Acabados e Intermédios - Mercado Extracomunitário","income","l10n_pt_apo.pt_taxo_512_s,l10n_pt_apo.pt_taxo_266_m","False","","Descontos e Abatimentos em Vendas - Produtos Acabados e Intermédios - Mercado Extracomunitário"
"chart_71831","71831","Descontos e Abatimentos em Vendas - Subprodutos, Desperdícios, Resíduos e Refugos - Mercado Nacional","income","l10n_pt_apo.pt_taxo_512_s,l10n_pt_apo.pt_taxo_266_m","False","","Descontos e Abatimentos em Vendas - Subprodutos, Desperdícios, Resíduos e Refugos - Mercado Nacional"
"chart_71832","71832","Descontos e Abatimentos em Vendas - Subprodutos, Desperdícios, Resíduos e Refugos - Mercado Intracomunitário","income","l10n_pt_apo.pt_taxo_512_s,l10n_pt_apo.pt_taxo_266_m","False","","Descontos e Abatimentos em Vendas - Subprodutos, Desperdícios, Resíduos e Refugos - Mercado Intracomunitário"
"chart_71833","71833","Descontos e Abatimentos em Vendas - Subprodutos, Desperdícios, Resíduos e Refugos - Mercado Extracomunitário","income","l10n_pt_apo.pt_taxo_512_s,l10n_pt_apo.pt_taxo_266_m","False","","Descontos e Abatimentos em Vendas - Subprodutos, Desperdícios, Resíduos e Refugos - Mercado Extracomunitário"
"chart_71841","71841","Descontos e Abatimentos em Vendas - Ativos Biólogicos - Mercado Nacional","income","l10n_pt_apo.pt_taxo_512_s,l10n_pt_apo.pt_taxo_266_m","False","","Descontos e Abatimentos em Vendas - Ativos Biólogicos - Mercado Nacional"
"chart_71842","71842","Descontos e Abatimentos em Vendas - Ativos Biólogicos - Mercado Intracomunitário","income","l10n_pt_apo.pt_taxo_512_s,l10n_pt_apo.pt_taxo_266_m","False","","Descontos e Abatimentos em Vendas - Ativos Biólogicos - Mercado Intracomunitário"
"chart_71843","71843","Descontos e Abatimentos em Vendas - Ativos Biólogicos - Mercado Extracomunitário","income","l10n_pt_apo.pt_taxo_512_s,l10n_pt_apo.pt_taxo_266_m","False","","Descontos e Abatimentos em Vendas - Ativos Biólogicos - Mercado Extracomunitário"
"chart_721","721","Service to","income",,"False","","Serviço A","True"
"chart_7211","7211","Prestações de Serviços - Serviço A - Mercado Nacional","income","l10n_pt_apo.pt_taxo_513_s,l10n_pt_apo.pt_taxo_267_m","False","","Prestações de Serviços - Serviço A - Mercado Nacional"
"chart_7212","7212","Prestações de Serviços - Serviço A - Mercado Intracomunitário","income","l10n_pt_apo.pt_taxo_513_s,l10n_pt_apo.pt_taxo_267_m","False","","Prestações de Serviços - Serviço A - Mercado Intracomunitário"
"chart_7213","7213","Prestações de Serviços - Serviço A - Mercado Extracomunitário","income","l10n_pt_apo.pt_taxo_513_s,l10n_pt_apo.pt_taxo_267_m","False","","Prestações de Serviços - Serviço A - Mercado Extracomunitário"
"chart_722","722","Service b","income",,"False","","Serviço B","True"
"chart_7221","7221","Prestações de Serviços - Serviço B - Mercado Nacional","income","l10n_pt_apo.pt_taxo_514_s,l10n_pt_apo.pt_taxo_268_m","False","","Prestações de Serviços - Serviço B - Mercado Nacional"
"chart_7222","7222","Prestações de Serviços - Serviço B - Mercado Intracomunitário","income","l10n_pt_apo.pt_taxo_514_s,l10n_pt_apo.pt_taxo_268_m","False","","Prestações de Serviços - Serviço B - Mercado Intracomunitário"
"chart_7223","7223","Prestações de Serviços - Serviço B - Mercado Extracomunitário","income","l10n_pt_apo.pt_taxo_514_s,l10n_pt_apo.pt_taxo_268_m","False","","Prestações de Serviços - Serviço B - Mercado Extracomunitário"
"chart_725","725","Secondary services","income",,"False","","Serviços secundários","True"
"chart_7251","7251","Prestações de Serviços - Serviços Secundários - Mercado Nacional","income","l10n_pt_apo.pt_taxo_516_s,l10n_pt_apo.pt_taxo_270_m","False","","Prestações de Serviços - Serviços Secundários - Mercado Nacional"
"chart_7252","7252","Prestações de Serviços - Serviços Secundários - Mercado Intracomunitário","income","l10n_pt_apo.pt_taxo_516_s,l10n_pt_apo.pt_taxo_270_m","False","","Prestações de Serviços - Serviços Secundários - Mercado Intracomunitário"
"chart_7253","7253","Prestações de Serviços - Serviços Secundários - Mercado Extracomunitário","income","l10n_pt_apo.pt_taxo_516_s,l10n_pt_apo.pt_taxo_270_m","False","","Prestações de Serviços - Serviços Secundários - Mercado Extracomunitário"
"chart_726","726","VAT of services with tax included","income","l10n_pt_apo.pt_taxo_517_s,l10n_pt_apo.pt_taxo_271_m","False","","IVA dos serviços com imposto incluído"
"chart_72711","72711","Devolução de Prestações de Serviço - Serviço A - Mercado Nacional","income","","False","","Devolução de Prestações de Serviço - Serviço A - Mercado Nacional"
"chart_72712","72712","Devolução de Prestações de Serviço - Serviço A - Mercado Intracomunitário","income","","False","","Devolução de Prestações de Serviço - Serviço A - Mercado Intracomunitário"
"chart_72713","72713","Devolução de Prestações de Serviço - Serviço A - Mercado Extracomunitário","income","","False","","Devolução de Prestações de Serviço - Serviço A - Mercado Extracomunitário"
"chart_72721","72721","Devolução de Prestações de Serviço - Serviço B - Mercado Nacional","income","","False","","Devolução de Prestações de Serviço - Serviço B - Mercado Nacional"
"chart_72722","72722","Devolução de Prestações de Serviço - Serviço B - Mercado Intracomunitário","income","","False","","Devolução de Prestações de Serviço - Serviço B - Mercado Intracomunitário"
"chart_72723","72723","Devolução de Prestações de Serviço - Serviço B - Mercado Extracomunitário","income","","False","","Devolução de Prestações de Serviço - Serviço B - Mercado Extracomunitário"
"chart_72751","72751","Devolução de Prestações de Serviço - Serviços Secundários - Mercado Nacional","income","","False","","Devolução de Prestações de Serviço - Serviços Secundários - Mercado Nacional"
"chart_72752","72752","Devolução de Prestações de Serviço - Serviços Secundários - Mercado Intracomunitário","income","","False","","Devolução de Prestações de Serviço - Serviços Secundários - Mercado Intracomunitário"
"chart_72753","72753","Devolução de Prestações de Serviço - Serviços Secundários - Mercado Extracomunitário","income","","False","","Devolução de Prestações de Serviço - Serviços Secundários - Mercado Extracomunitário"
"chart_728","728","Discounts and rebates","income",,"False","","Descontos e abatimentos","True"
"chart_72811","72811","Descontos e Abatimentos - Serviço A - Mercado Nacional","income","l10n_pt_apo.pt_taxo_518_s,l10n_pt_apo.pt_taxo_272_m","False","","Descontos e Abatimentos - Serviço A - Mercado Nacional"
"chart_72812","72812","Descontos e Abatimentos - Serviço A - Mercado Intracomunitário","income","l10n_pt_apo.pt_taxo_518_s,l10n_pt_apo.pt_taxo_272_m","False","","Descontos e Abatimentos - Serviço A - Mercado Intracomunitário"
"chart_72813","72813","Descontos e Abatimentos - Serviço A - Mercado Extracomunitário","income","l10n_pt_apo.pt_taxo_518_s,l10n_pt_apo.pt_taxo_272_m","False","","Descontos e Abatimentos - Serviço A - Mercado Extracomunitário"
"chart_72821","72821","Descontos e Abatimentos - Serviço B - Mercado Nacional","income","l10n_pt_apo.pt_taxo_518_s,l10n_pt_apo.pt_taxo_272_m","False","","Descontos e Abatimentos - Serviço B - Mercado Nacional"
"chart_72822","72822","Descontos e Abatimentos - Serviço B - Mercado Intracomunitário","income","l10n_pt_apo.pt_taxo_518_s,l10n_pt_apo.pt_taxo_272_m","False","","Descontos e Abatimentos - Serviço B - Mercado Intracomunitário"
"chart_72823","72823","Descontos e Abatimentos - Serviço B - Mercado Extracomunitário","income","l10n_pt_apo.pt_taxo_518_s,l10n_pt_apo.pt_taxo_272_m","False","","Descontos e Abatimentos - Serviço B - Mercado Extracomunitário"
"chart_72831","72831","Descontos e Abatimentos - Serviços Secundários - Mercado Nacional","income","l10n_pt_apo.pt_taxo_518_s,l10n_pt_apo.pt_taxo_272_m","False","","Descontos e Abatimentos - Serviços Secundários - Mercado Nacional"
"chart_72832","72832","Descontos e Abatimentos - Serviços Secundários - Mercado Intracomunitário","income","l10n_pt_apo.pt_taxo_518_s,l10n_pt_apo.pt_taxo_272_m","False","","Descontos e Abatimentos - Serviços Secundários - Mercado Intracomunitário"
